id,latitude,longitude,"quadKey","name"
4128,58.307685,-1.2030103,"","Intelli Wealth Group"
4129,58.307685,0.94965285,"","Monlinks"
4130,58.307685,-2.46067136,"","Sportswest"
4131,58.307685,-3.15759397,"","The Jolly Farmer"
4132,58.307685,1.0500338,"","Sun Television and Appliances"
4133,58.307685,-2.12594694,"","Sam Goody"
4134,58.307685,-0.88025817,"","White Hen Pantry"
4135,58.307685,-3.34836953,"","Weatherill's"
4136,58.307685,-2.11288354,"","Terra"
4137,58.307685,1.20601266,"","Megatronic Plus"
4138,58.307685,-0.11835996,"","Mode O'Day"
4139,58.307685,-3.62678186,"","Sampson's"
4140,58.307685,-1.48809823,"","Monk House Sales"
4141,58.307685,1.07356276,"","Mission G"
4142,58.307685,1.10389874,"","Buehler Foods"
4143,58.307685,0.80489572,"","Allied City Stores"
4144,58.307685,-1.5829196,"","Just For Fun"
4145,58.307685,-0.33424721,"","Weathervane"
4146,58.307685,-3.60266214,"","Northern Star"
4147,58.307685,0.17312523,"","id Boutiques"
4148,58.307685,-3.81284802,"","Great Clothes"
4149,58.307685,1.08861503,"","Quality Merchant Services"
4150,58.307685,-0.06563195,"","Asian Plan"
4151,58.307685,-2.78606648,"","Judy's"
4152,58.307685,1.1216142,"","Custom Sound"
4153,58.307685,0.20687123,"","Lazysize"
4154,58.307685,0.18947245,"","Golden Dawn"
4155,58.307685,-2.48898075,"","Patterson-Fletcher"
4156,58.307685,-2.66671747,"","Pro Yard Services"
4157,58.307685,-3.84678035,"","Geri's Hamburgers"
4158,58.307685,-1.31407604,"","Steve & Barry's"
4159,58.307685,-0.89034188,"","Strawberries"
4160,58.307685,-1.43849911,"","Star Bright Investment Group"
4161,58.307685,-1.5986627,"","Dun Rite Lawn Maintenance"
4162,58.307685,1.10318078,"","Holly Tree Inn"
4163,58.307685,-2.88524851,"","Mr. D's IGA"
4164,58.307685,-0.79889532,"","Atlas Realty"
4165,58.307685,-1.45010067,"","Hanover Shoe"
4166,58.307685,-3.34886291,"","Grodins"
4167,58.307685,-0.74709076,"","Gamma Gas"
4168,58.307685,-4.03560142,"","Solid Future"
4169,58.307685,-1.11675556,"","Rex Audio Video Appliance"
4170,58.307685,-1.8245344,"","Omni Superstore"
4171,58.307685,-2.46450458,"","The Network Chef"
4172,58.307685,1.00551616,"","Tons O' Toys"
4173,58.307685,-0.19345517,"","Dubrow's Cafeteria"
4174,58.307685,-0.13926614,"","Shabby Chic"
4175,58.307685,-3.89210906,"","MagnaSolution"
4176,58.307685,0.91987983,"","Allied City Stores"
4177,58.307685,-2.44509459,"","Big Daddy's Restaurants"
4178,58.307685,0.38511683,"","Weenie Beenie"
4179,58.307685,0.37713383,"","Jay Jacobs"
4180,58.307685,-0.36759917,"","Body Fate"
4181,58.307685,-1.5215688,"","Steak and Ale"
4182,58.307685,-2.90825402,"","Envirotecture Design Service"
4183,58.307685,1.49870354,"","GEX"
4184,58.307685,0.8955837,"","Maloley's Finer Foods"
4185,58.307685,0.29697671,"","Fellowship Investments"
4186,58.307685,-3.88254015,"","Friendly Advice"
4187,58.307685,0.62225806,"","Fayva"
4188,58.307685,1.30224082,"","Coconut's"
4189,58.307685,-2.17713212,"","System Star Solutions"
4190,58.307685,0.34280593,"","Laughner's Cafeteria"
4191,58.307685,-1.7833899,"","Gov Mart"
4192,58.307685,-0.07150037,"","Bold Ideas"
4193,58.307685,-0.13413149,"","King Carol"
4194,58.307685,-1.70774481,"","Star Bright Investment Group"
4195,58.307685,-1.94785827,"","You Are Successful"
4196,58.307685,-4.17105856,"","Evans"
4197,58.307685,-0.47600087,"","Maurice The Pants Man"
4198,58.307685,-0.1511689,"","Rainbow Bay Crafts"
4199,58.307685,-0.68974559,"","Four Leaf Clover"
4200,58.307685,0.84861895,"","Square Circle"
4201,58.307685,-2.60289956,"","Klopfenstein's"
4202,58.307685,-3.40096049,"","One-Up Realty"
4203,58.307685,-1.92222422,"","Dun Rite Lawn Maintenance"
4204,58.307685,-1.1713203,"","Wheels Discount Auto"
4205,58.307685,-2.88080289,"","Our Own Hardware"
4206,58.307685,0.47307627,"","Netcom Business Services"
4207,58.307685,-2.80992393,"","The Warner Brothers Store"
4208,58.307685,-1.27433325,"","Integra Investment Plan"
4209,58.307685,-2.08773792,"","Pleasures and Pasttimes"
4210,58.307685,-0.04521187,"","Wheels Discount Auto"
4211,58.307685,0.58806802,"","Avant Garde Appraisal Group"
4212,58.307685,1.45884025,"","Netcom Business Services"
4213,58.307685,-3.69338703,"","Krauses Sofa Factory"
4214,58.307685,-3.39761354,"","System Star Solutions"
4215,58.307685,-0.75173691,"","Kleinhans"
4216,58.307685,-2.49005756,"","Allied Radio"
4217,58.307685,-1.91061125,"","Record World"
4218,58.307685,-3.27458335,"","Huyler's"
4219,58.307685,-3.43286635,"","Glicks Furniture"
4220,58.307685,-1.35720388,"","Solution Bridge"
4221,58.307685,-1.62693832,"","Angel's"
4222,58.307685,-2.3397749,"","Back To Basics Chiropractic Clinic"
4223,58.307685,-0.37524105,"","Body Fate"
4224,58.307685,-0.33310783,"","K&G Distributors"
4225,58.307685,1.02331291,"","Life Plan Counselling"
4226,58.307685,1.3472945,"","Wheels Discount Auto"
4227,58.307685,-0.78218984,"","Pay'N Takeit"
4228,58.307685,-1.15659596,"","Sounds Great Inc"
4229,58.307685,-3.02990063,"","Lionel Playworld"
4230,58.307685,1.16509381,"","One-Up Realtors"
4231,58.307685,-0.41752757,"","Sound Advice"
4232,58.307685,0.28341235,"","American Appliance"
4233,58.307685,-4.007878,"","Sportswest"
4234,58.307685,-0.67142848,"","Weathervane"
4235,58.307685,-2.15226026,"","Knockout Kickboxing"
4236,58.307685,-1.59110653,"","Wealthy Ideas"
4237,58.307685,-2.1889608,"","Beatties"
4238,58.307685,1.36327398,"","Just For Feet"
4239,58.307685,-0.88505631,"","Handy City"
4240,58.307685,-0.79303459,"","Integra Wealth Planners"
4241,58.307685,0.50811936,"","MagnaSolution"
4242,58.307685,-1.61476136,"","Future Plan"
4243,58.307685,-0.71379166,"","Integra Wealth"
4244,58.307685,-3.72459023,"","Jacobs"
4245,58.307685,-1.03464537,"","Purity"
4246,58.307685,-1.6083045,"","A Plus Lawn Care"
4247,58.307685,-1.62211257,"","Target Source"
4248,58.307685,-2.73043997,"","Olson's Market"
4249,58.307685,0.64855106,"","Lone Wolf Wealth Planning"
4250,58.307685,-1.82271646,"","Cardinal Stores"
4251,58.307685,-3.72094598,"","Honest Air Group"
4252,58.307685,-2.45064215,"","Grey Fade"
4253,58.307685,-3.67552446,"","Capitalcorp"
4254,58.307685,0.75737332,"","Price Club"
4255,58.307685,-0.08576567,"","Incredible Universe"
4256,58.307685,0.81330797,"","Desmonds Formal Wear"
4257,58.307685,-1.59159762,"","Carter's Foods"
4258,58.307685,-1.46471601,"","Janeville"
4259,58.307685,0.47821732,"","Shoe Pavilion"
4260,58.307685,0.67972885,"","Magik Lamp"
4261,58.307685,-3.33905046,"","Macroserve"
4262,58.307685,-1.17447008,"","Pro Garden Management"
4263,58.307685,-2.59824004,"","Belle Lady"
4264,58.307685,0.55823158,"","Modern Realty"
4265,58.307685,-1.11379964,"","Mr. AG's"
4266,58.307685,-1.46597314,"","Pay 'N Pak"
4267,58.307685,-2.00287851,"","W. Bell & Co."
4268,58.307685,-2.0429983,"","VitaGrey"
4269,58.307685,-1.42954047,"","House 2 Home"
4270,58.307685,0.39156349,"","E-zhe Source"
4271,58.307685,-2.16308313,"","Better Business Ideas and Services"
4272,58.307685,-1.5992844,"","Tianguis"
4273,58.307685,-1.26999017,"","Klopfenstein's"
4274,58.307685,1.00067067,"","Naturohair"
4275,58.307685,-0.33826767,"","Formula Gray"
4276,58.307685,-0.55565592,"","Mission G"
4277,58.307685,-0.13900883,"","The Original House of Pies"
4278,58.307685,-0.75656907,"","Block Distributors"
4279,58.307685,-3.5700849,"","Marianne"
4280,58.307685,0.60310166,"","Littler's"
4281,58.307685,-3.13805504,"","Mansmann's Department Store"
4282,58.307685,0.38460945,"","Dave Cooks"
4283,58.307685,-2.1373941,"","Thalhimers"
4284,58.307685,1.50276746,"","Fedco"
4285,58.307685,0.35420544,"","Master Builder Design Services"
4286,58.307685,0.19710722,"","World Radio"
4287,58.307685,-1.1083441,"","Destiny Planners"
4288,58.307685,0.19485565,"","Skaggs-Alpha Beta"
4289,58.307685,-0.81689734,"","William Wanamaker & Sons"
4290,58.307685,-1.47664793,"","Giant Open Air"
4291,58.307685,-0.75860462,"","10000 Auto Parts"
4292,58.307685,-3.78200865,"","Museum Company"
4293,58.307685,-2.49233344,"","Sunburst Garden Management"
4294,58.307685,0.28650681,"","Dubrow's Cafeteria"
4295,58.307685,0.72654736,"","Naugles"
4296,58.307685,-3.02464371,"","Monit"
4297,58.307685,-3.25322071,"","Music Boutique"
4298,58.307685,0.21548364,"","Netstars Matrix Design"
4299,58.307685,-1.64307431,"","Jeans Unlimited"
4300,58.307685,-3.82457813,"","Pro Star"
4301,58.307685,-4.11180175,"","Gold Touch"
4302,58.307685,0.27559098,"","Circus World"
4303,58.307685,0.81089339,"","Steinberg's"
4304,58.307685,1.35382318,"","Soul Sounds Unlimited"
4305,58.307685,-0.38280947,"","Gottschalks"
4306,58.307685,-3.97893282,"","Reliable Garden Management"
4307,58.307685,-2.87917922,"","Prahject Planner"
4308,58.307685,-2.67077736,"","Mr. AG's"
4309,58.307685,-0.39660809,"","Anderson-Little"
4310,58.307685,-1.07166361,"","Specialty Restaurant Group"
4311,58.307685,1.45221112,"","Burger Chef"
4312,58.307685,-2.62165935,"","Warshal's"
4313,58.307685,1.37226825,"","Gas Zone"
4314,58.307685,-1.85197445,"","Square Circle"
4315,58.307685,-3.33914652,"","Best Biz Survis"
4316,58.307685,-0.67674066,"","Spaceage Stereo"
4317,58.307685,-1.17639427,"","Crazy Tiger"
4318,58.307685,-4.06889234,"","De-Jaiz Mens Clothing"
4319,58.307685,-2.19165524,"","Wealthy Ideas"
4320,58.307685,-3.5979779,"","Veramons"
4321,58.307685,-2.85724264,"","Checker Auto Parts"
4322,58.307685,1.09467733,"","Fellowship Investments"
4323,58.307685,0.16162998,"","Better Business Ideas and Services"
4324,58.307685,-2.70068235,"","Consumers Food and Drug"
4325,58.307685,-2.3487239,"","Karl's Shoes"
4326,58.307685,-0.59957495,"","Geri's Hamburgers"
4327,58.307685,0.53981177,"","Helios Air"
4328,58.307685,-0.54817614,"","Sports Town USA"
4329,58.307685,0.82014694,"","Netcom Business Services"
4330,58.307685,-3.92565428,"","Monmax"
4331,58.307685,-4.1616891,"","Realty Solution"
4332,58.307685,-1.99307952,"","Hollywood Video"
4333,58.307685,-2.39358471,"","Piece Goods Fabric"
4334,58.307685,-2.58896737,"","La Petite Boulangerie"
4335,58.307685,-0.53349246,"","Sports Town USA"
4336,58.307685,0.66407662,"","Romp"
4337,58.307685,1.38435592,"","Ulbrich's"
4338,58.307685,1.39389719,"","Jafco"
4339,58.307685,-0.71101513,"","Merrymaking"
4340,58.307685,-2.34915609,"","Unity Stationers"
4341,58.307685,1.11544296,"","Chargepal"
4342,58.307685,-1.84071308,"","Twin Food Stores"
4343,58.307685,-0.08419889,"","Record World"
4344,58.307685,-0.62309506,"","Life Map"
4345,58.307685,0.45044335,"","Integra Investment Service"
4346,58.307685,-2.6824896,"","Omni Tech Solutions"
4347,58.307685,0.01775848,"","Handy Andy"
4348,58.307685,0.72286149,"","L.L. Berger"
4349,58.307685,-4.00870289,"","Megatronic Plus"
4350,58.307685,-2.51146754,"","Olympic Sports"
4351,58.307685,-2.89807643,"","Protean"
4352,58.307685,-3.40755279,"","Gov Mart"
4353,58.307685,-2.35469047,"","SoundTrack"
4354,58.307685,-2.38427147,"","The Wall"
4355,58.307685,-4.08603759,"","Beaver Lumber"
4356,58.307685,0.68881887,"","Weingarten's"
4357,58.307685,-2.0440484,"","Monk Real Estate Service"
4358,58.307685,-2.68086905,"","John M. Smyth's Homemakers"
4359,58.307685,-3.55140693,"","Robinson Furniture"
4360,58.307685,0.56184016,"","Kenny Rogers Roasters"
4361,58.307685,-1.99635829,"","Super Saver Foods"
4362,58.307685,0.1961927,"","Silo"
4363,58.307685,-0.01752544,"","Magik Gray"
4364,58.307685,-2.42788539,"","Mr. Good Buys"
4365,58.307685,-1.28631648,"","Reliable Garden Management"
4366,58.307685,-2.10587449,"","The Wiz"
4367,58.307685,1.19954916,"","Ideal Garden Maintenance"
4368,58.307685,-1.78311627,"","Manu Connection"
4369,58.307685,-3.33743465,"","Kragen Auto Parts"
4370,58.307685,-1.71053138,"","Karl's Shoes"
4371,58.307685,-0.890118,"","Judy's"
4372,58.307685,0.18705184,"","Pace Membership Warehouse"
4373,58.307685,-3.13110691,"","Dynatronics Accessories"
4374,58.307685,0.90257957,"","Auto Palace"
4375,58.307685,-1.80472655,"","Destiny Realty"
4376,58.307685,-3.71341754,"","Rich and Happy"
4377,58.307685,0.43704496,"","Capitalcorp"
4378,58.307685,-1.46227682,"","Rainbow Records"
4379,58.307685,0.09183861,"","Chess King"
4380,58.307685,-1.10920445,"","Rustler Steak House"
4381,58.307685,-1.36671143,"","AJ Bayless"
4382,58.307685,-3.88209982,"","Schaak Electronics"
4383,58.307685,-3.36614324,"","System Star"
4384,58.307685,0.04575331,"","Afforda"
4385,58.307685,-1.50951568,"","Starship Tapes & Records"
4386,58.307685,-4.20654147,"","Practi-Plan"
4387,58.307685,-0.83600029,"","Builderama"
4388,58.307685,-4.19697945,"","Harvest Foods"
4389,58.307685,-1.45539617,"","Del Farm"
4390,58.307685,-0.72331821,"","Richman Brothers"
4391,58.307685,-0.70972907,"","Crafts Canada"
4392,58.307685,-2.03712222,"","Discount Furniture Showcase"
4393,58.307685,-1.53694575,"","Parts and Pieces"
4394,58.307685,-3.54198754,"","The Goose and Duck"
4395,58.307685,-2.30629157,"","Sanitary Grocery Stores"
4396,58.307685,-0.42213453,"","Alpha Beta"
4397,58.307685,-0.82058831,"","Odyssey Records & Tapes"
4398,58.307685,-0.05689451,"","Avant Garde Appraisal"
4399,58.307685,0.72847565,"","Beasts of Beauty"
4400,58.307685,-1.6393419,"","Desert Garden Help"
4401,58.307685,-3.09598407,"","Pay 'N Pak"
4402,58.307685,-0.23109489,"","HomeBase"
4403,58.307685,-0.84644984,"","Chargepal"
4404,58.307685,0.79905371,"","Kessel Food Market"
4405,58.307685,0.0671565,"","Castle Realty"
4406,58.307685,0.92094073,"","Jackhammer Technologies"
4407,58.307685,0.47252388,"","Circus World"
4408,58.307685,-4.12058323,"","Peter Reeves"
4409,58.307685,-3.49421223,"","Superior Interactive"
4410,58.307685,-0.44971362,"","Grodins"
4411,58.307685,-3.76454831,"","Liberty Wealth Planner"
4412,58.307685,0.38690536,"","Lechmere"
4413,58.307685,-4.16196156,"","Play Town"
4414,58.307685,-2.7974544,"","Monlinks"
4415,58.307685,-2.92096341,"","Adapt"
4416,58.307685,1.34509076,"","Best Products"
4417,58.307685,0.44060195,"","Sunflower Market"
4418,58.307685,-2.30184904,"","Simply Appraisals"
4419,58.307685,0.30797343,"","Courtesy Hardware Store"
4420,58.307685,0.73498411,"","Sofa Express"
4421,58.307685,-3.41954195,"","EXPO Design Center"
4422,58.307685,-3.50210994,"","Yardbirds Home Center"
4423,58.307685,0.65137395,"","Town and Country Convenience Stores"
4424,58.307685,-3.85659991,"","10000 Auto Parts"
4425,58.307685,-0.82608274,"","Childs Restaurants"
4426,58.307685,1.41895733,"","Sounds Great Inc"
4427,58.307685,-1.47413455,"","Joshua Doore"
4428,58.307685,-1.0887475,"","Polk Brothers"
4429,58.307685,0.76734624,"","Bloom Brothers Furniture"
4430,58.307685,-3.77423143,"","Cavages"
4431,58.307685,0.39313916,"","Best Products"
4432,58.307685,-0.39277396,"","KB Toys"
4433,58.307685,-2.02554739,"","Aaronson Furniture"
4434,58.307685,1.37564995,"","Borders Books"
4435,58.307685,0.85101158,"","Ransohoffs"
4436,58.307685,-3.00233562,"","Tape World"
4437,58.307685,-1.43855722,"","Stop N Shop"
4438,58.307685,-2.60471294,"","Benesome"
4439,58.307685,-2.59327201,"","Record Town"
4440,58.307685,-3.06062334,"","Franklin Music"
4441,58.307685,-0.80394163,"","Waccamaw's Homeplace"
4442,58.307685,-3.9596219,"","Northern Star"
4443,58.307685,-0.75617525,"","Cellophane Square"
4444,58.307685,-2.23753302,"","Complete Tech"
4445,58.307685,1.10188821,"","La Petite Boulangerie"
4446,58.307685,-3.07855214,"","The Jolly Farmer"
4447,58.307685,-2.18970078,"","Dick Fischers"
4448,58.307685,-2.74194915,"","Harold's"
4449,58.307685,-2.6718155,"","Great Western"
4450,58.307685,-3.59761951,"","Weenie Beenie"
4451,58.307685,0.56529389,"","Rainbow Life"
4452,58.307685,0.62215701,"","id Boutiques"
4453,58.307685,-1.7762508,"","CSK Auto"
4454,58.307685,-1.15541305,"","Dick Fischers"
4455,58.307685,-2.61362512,"","Life Plan Counselling"
4456,58.307685,-1.19806714,"","Northern Reflections"
4457,58.307685,-0.24919343,"","Giant"
4458,58.307685,-0.2523754,"","Flagg Bros. Shoes"
4459,58.307685,-1.54067262,"","The Wall"
4460,58.307685,-3.39212277,"","Purity"
4461,58.307685,-1.9080043,"","Eagle Food Centers"
4462,58.307685,1.43133757,"","Soul Sounds Unlimited"
4463,58.307685,0.28551938,"","Grand Union"
4464,58.307685,-0.13056086,"","Consumers and Consumers Express"
4465,58.307685,-0.93128536,"","Fradkin Brothers Furniture"
4466,58.307685,0.20561108,"","White Hen Pantry"
4467,58.307685,-0.96035716,"","Vinyl Fever"
4468,58.307685,0.2054674,"","Great Clothes"
4469,58.307685,-2.34223907,"","Planet Profit"
4470,58.307685,-2.60561613,"","Mr. AG's"
4471,58.307685,-3.89288817,"","Williams Bros."
4472,58.307685,1.07278013,"","Standard Brands Paint Company"
4473,58.307685,-0.40983583,"","Kids Mart"
4474,58.307685,-1.11141436,"","Titania"
4475,58.307685,-0.72192202,"","Pantry Food Stores"
4476,58.307685,-0.96201016,"","Chatham"
4477,58.307685,-3.51080449,"","Muirhead's"
4478,58.307685,0.4906615,"","Strong Life"
4479,58.307685,-0.39888293,"","Quickbiz"
4480,58.307685,1.50977403,"","Dick Fischers"
4481,58.307685,-1.77815416,"","Accord Investments"
4482,58.307685,-1.07510432,"","Friendly Interior Design"
4483,58.307685,0.03913623,"","Rose Records"
4484,58.307685,-4.17279184,"","Bodega Club"
4485,58.307685,-4.15353318,"","Merrymaking"
4486,58.307685,0.95128749,"","Nan Duskin"
4487,58.307685,-1.9354153,"","Veramons"
4488,58.307685,-3.23363844,"","Golden Joy"
4489,58.307685,0.81299001,"","Infinite Wealth"
4490,58.307685,-3.16133314,"","Square Circle"
4491,58.307685,1.21954803,"","Bresler's Ice Cream"
4492,58.307685,-0.5734445,"","Cherry & Webb"
4493,58.307685,0.58405032,"","Modern Realty"
4494,58.307685,-3.11222696,"","Gold Touch"
4495,58.307685,-2.47587555,"","Orion"
4496,58.307685,0.35934492,"","Strategic Profit"
4497,58.307685,0.77684281,"","Raleigh's"
4498,58.307685,1.00599956,"","Father & Son"
4499,58.307685,0.71575027,"","SoundTrack"
4500,58.307685,-1.93123657,"","Perisolution"
4501,58.307685,0.78391239,"","Nelson Brothers"
4502,58.307685,1.34366951,"","Dreamscape Garden Care"
4503,58.307685,-1.83009121,"","Monsource"
4504,58.307685,-4.1626926,"","Manu Connection"
4505,58.307685,-2.7716418,"","DGS HomeSource"
4506,58.307685,-2.03190512,"","StopGrey"
4507,58.307685,-2.68892368,"","Magna Solution"
4508,58.307685,-3.35975304,"","Big Wheel"
4509,58.307685,-2.07590265,"","VitaGrey"
4510,58.307685,1.27665696,"","Consumers and Consumers Express"
4511,58.307685,-0.7187268,"","Better Business Ideas and Services"
4512,58.307685,-4.10773256,"","Alladin's Lamp"
4513,58.307685,-2.59043102,"","Olson Electronics"
4514,58.307685,-4.07617461,"","Solution Answers"
4515,58.307685,-4.01520953,"","Sagebrush"
4516,58.307685,0.1851464,"","Prahject Planner"
4517,58.307685,-1.67262104,"","Harmony House"
4518,58.307685,1.17881172,"","Team Designers and Associates"
4519,58.307685,-1.9832153,"","Life Map Planners"
4520,58.307685,-1.80158547,"","Stratagee"
4521,58.307685,-1.48942736,"","Eden Lawn Service"
4522,58.307685,-4.09896617,"","Endicott Shoes"
4523,58.307685,0.25024095,"","Happy Bear Investment"
4524,58.307685,0.98101053,"","Yesterday's Records"
4525,58.307685,-2.46337294,"","Allied City Stores"
4526,58.307685,-2.41996562,"","Libera"
4527,58.307685,0.23164978,"","Great Western"
4528,58.307685,-2.43192058,"","You Are Successful"
4529,58.307685,0.89525062,"","Judy's"
4530,58.307685,1.08720027,"","Star Interior Design"
4531,58.307685,0.41134567,"","Gov Mart"
4532,58.307685,-3.05402504,"","Monmax"
4533,58.307685,-1.89645083,"","Jacob Reed and Sons"
4534,58.307685,-0.94187335,"","Steve's Ice Cream"
4535,58.307685,-1.40180921,"","Grass Roots Yard Services"
4536,58.307685,-0.54237885,"","Protean"
4537,58.307685,-0.11441085,"","Matrix Architectural Service"
4538,58.307685,-3.7742491,"","Almacs"
4539,58.307685,-0.7380963,"","Jackpot Consultant"
4540,58.307685,0.81609392,"","Weathervane"
4541,58.307685,-1.93159589,"","Solid Future"
4542,58.307685,-3.26815278,"","Your Choices"
4543,58.307685,0.69235519,"","Eden Lawn Service"
4544,58.307685,-3.78803002,"","La Petite Boulangerie"
4545,58.307685,0.17785462,"","Town and Country Convenience Stores"
4546,58.307685,-3.98232896,"","Standard Sales"
4547,58.307685,-3.95234788,"","Alladin Realty"
4548,58.307685,-2.51132024,"","Sound Advice"
4549,58.307685,-1.80124439,"","Solid Future"
4550,58.307685,-0.00810107,"","Albers Super Markets"
4551,58.307685,0.42997349,"","Food Giant"
4552,58.307685,0.28844868,"","Accord Investments"
4553,58.307685,-3.52051789,"","Electric Avenue"
4554,58.307685,0.87485498,"","The Flying Bear"
4555,58.307685,-3.28194789,"","Atlas Realty"
4556,58.307685,-1.60653511,"","Cougar Investment"
4557,58.307685,-2.94642351,"","Red Bears Tavern"
4558,58.307685,-3.58673512,"","Jafco"
4559,58.307685,-3.98389142,"","Ideal Garden Management"
4560,58.307685,1.3678643,"","Bountiful Harvest Health Food Store"
4561,58.307685,-3.30297637,"","Childrens Bargain Town"
4562,58.307685,-0.81826622,"","Good Guys"
4563,58.307685,-2.60830725,"","Susie's Casuals"
4564,58.307685,0.49646062,"","Afterthoughts"
4565,58.307685,-0.21388295,"","Fradkin Brothers Furniture"
4566,58.307685,-2.14502962,"","The Spotted Cougar"
4567,58.307685,-2.85335709,"","FlowerTime"
4568,58.307685,-0.04959125,"","House Works"
4569,58.307685,-3.07990676,"","Crafts & More"
4570,58.307685,-0.81563741,"","Tower Records"
4571,58.307685,0.69416353,"","Muscle Factory"
4572,58.307685,-2.92593522,"","Liberty Wealth Planner"
4573,58.307685,1.22977408,"","Club Wholesale"
4574,58.307685,-2.8568552,"","Bennett Brothers"
4575,58.307685,0.6576117,"","Back To Basics Chiropractic Clinic"
4576,58.307685,-3.57984645,"","Afforda Merchant Services"
4577,58.307685,-1.90138575,"","Muscle Factory"
4578,58.307685,-4.1448,"","Orion"
4579,58.307685,-3.68081741,"","Reliable Investments"
4580,58.307685,-2.55675726,"","Beasts of Beauty"
4581,58.307685,-2.0594409,"","JumboSports"
4582,58.307685,0.58287405,"","Flexus"
4583,58.307685,-3.22495609,"","Lee Wards"
4584,58.307685,0.45303859,"","Rainbow Life"
4585,58.307685,-1.68443081,"","Play Town"
4586,58.307685,-2.13381559,"","Chief Auto Parts"
4587,58.307685,0.86522467,"","Reliable Guidance"
4588,58.307685,-2.60967692,"","Shoe Town"
4589,58.307685,-1.61924854,"","Our Own Hardware"
4590,58.307685,-0.35265181,"","Roberd's"
4591,58.307685,-3.313059,"","Eisner Food Stores"
4592,58.307685,0.45754531,"","System Star Solutions"
4593,58.307685,1.40070639,"","Intelli Wealth Group"
4594,58.307685,0.16523994,"","Wilson's Jewelers"
4595,58.307685,0.84782621,"","Balanced Fortune"
4596,58.307685,-0.62098733,"","Infinity Investment Plan"
4597,58.307685,-0.59274917,"","Megatronic Plus"
4598,58.307685,-3.5624467,"","Nedick's"
4599,58.307685,-1.99995945,"","Bugle Boy"
4600,58.307685,-2.96166802,"","Integra Investment Plan"
4601,58.307685,-4.0713147,"","Auto Palace"
4602,58.307685,1.42787547,"","The Flying Hippo"
4603,58.307685,-1.97321621,"","Evans"
4604,58.307685,1.24942405,"","Red Owl"
4605,58.307685,-2.24893407,"","Omni Tech"
4606,58.307685,-4.03151759,"","Peter Reeves"
4607,58.307685,-0.15117415,"","Atlas Architectural Designs"
4608,58.307685,0.30331147,"","Brilliant Home Designs"
4609,58.307685,0.79989424,"","I. Magnin"
4610,58.307685,-2.40824777,"","Laughner's Cafeteria"
4611,58.307685,-0.13290047,"","Big D Supermarkets"
4612,58.307685,0.0978256,"","Liberty Wealth Planner"
4613,58.307685,-3.80741247,"","Play Town"
4614,58.307685,-0.26708155,"","CSK Auto"
4615,58.307685,-0.4599288,"","Angel's"
4616,58.307685,0.48119712,"","Crafts Canada"
4617,58.307685,-4.11449469,"","Newhair"
4618,58.307685,-2.04170139,"","Rack N Sack"
4619,58.307685,-0.14021223,"","Burstein-Applebee"
4620,58.307685,-0.86930251,"","Rainbow Records"
4621,58.307685,-0.64119083,"","Handyman"
4622,58.307685,-1.44078191,"","House Works"
4623,58.307685,-0.28083089,"","Handy Andy"
4624,58.307685,0.24374054,"",""
4625,58.307685,0.30497016,"","Father & Son"
4626,58.307685,-3.95317431,"","Tons O' Toys"
4627,58.307685,-0.78234009,"","Yardbirds Home Center"
4628,58.307685,1.30803825,"","Builders Square"
4629,58.307685,1.17933268,"","FlowerTime"
4630,58.307685,-0.00957744,"","Irving's Sporting Goods"
4631,58.307685,-3.64779102,"","Pender's Food Stores"
4632,58.307685,1.40306697,"","Nelson Brothers"
4633,58.307685,1.30939117,"","Omni Source"
4634,58.307685,-1.01510788,"","Laura Ashley Mother & Child"
4635,58.307685,-3.97881108,"","Family Toy"
4636,58.307685,-2.9901219,"","Helios Air"
4637,58.307685,-1.51647649,"","Beaver Lumber"
4638,58.307685,-2.98822373,"","Saturday Matinee"
4639,58.307685,0.76502252,"","Stop N Shop"
4640,58.307685,-3.4491978,"","Omni Tech"
4641,58.307685,-2.14633802,"","Garden Guru"
4642,58.307685,-0.49085845,"","Titania"
4643,58.307685,-0.70281678,"","University Stereo"
4644,58.307685,-1.05434053,"","Alladin Realty"
4645,58.307685,-2.67034096,"","Pomeroy's"
4646,58.307685,-1.81254423,"","Jewel Mart"
4647,58.307685,-1.30164724,"","Mr. Clark's Appliances"
4648,58.307685,-0.01301505,"","Ideal Garden Management"
4649,58.307685,-3.03160512,"","Merrymaking"
4650,58.307685,-1.69138428,"","Mansmann's Department Store"
4651,58.307685,-3.96818729,"","Golden's Distributors"
4652,58.307685,0.88842689,"","Jitney Jungle"
4653,58.307685,-4.06598621,"","Farmer Jack"
4654,58.307685,1.46360824,"","Mr. Steak"
4655,58.307685,-1.56466778,"","KG Menswear"
4656,58.307685,-3.07946377,"","WWW Realty"
4657,58.307685,1.14800655,"","Home Centers"
4658,58.307685,-4.0317909,"","O.K. Fairbanks"
4659,58.307685,-0.7206152,"","Merry-Go-Round"
4660,58.307685,-3.40789435,"","National Record Mart"
4661,58.307685,-0.54617546,"","Oshman's"
4662,58.307685,-2.7506361,"","Evans"
4663,58.307685,-0.9281286,"","Food Giant"
4664,58.307685,-1.6813001,"","Burger Chef"
4665,58.307685,-3.5599763,"","Buttrey Food & Drug"
4666,58.307685,-2.33751779,"","Hit or Miss"
